Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
86,Entry long,2018-03-23 10:00,ENTRY-57L,30724,57,1751268,28634.23,0.16,118353.66,0.68,-23006.34,-0.13,1078357.2,21.57
87,Exit long,2018-04-03 10:00,EXIT - Basso Stop,30759,81,2486943,20467.89,0.08,183585.28,0.74,-19724.71,-0.08,1098825.1,21.98
87,Entry long,2018-04-02 19:00,ENTRY-81L,30703,81,2486943,20467.89,0.08,183585.28,0.74,-19724.71,-0.08,1098825.1,21.98
88,Exit long,2018-04-04 19:00,EXIT - Basso Stop,30849,81,2506869,-106028.19,-0.42,425.66,0.00,-116214.34,-0.46,992796.9,19.86
88,Entry long,2018-04-04 17:00,ENTRY-81L,30949,81,2506869,-106028.19,-0.42,425.66,0.00,-116214.34,-0.46,992796.9,19.86
89,Exit long,2018-04-12 10:00,EXIT - Basso Stop,31140,79,2429250,283653.44,1.17,518733.75,2.13,-58756.25,-0.24,1276450.4,25.53
89,Entry long,2018-04-10 17:00,ENTRY-79L,30750,79,2429250,283653.44,1.17,518733.75,2.13,-58756.25,-0.24,1276450.4,25.53
90,Exit long,2018-04-19 15:00,EXIT - Basso Stop,31333,79,2462351,104871.71,0.43,262608.25,1.07,-75511.76,-0.31,1381322,27.63
90,Entry long,2018-04-16 18:00,ENTRY-79L,31169,79,2462351,104871.71,0.43,262608.25,1.07,-75511.76,-0.31,1381322,27.63
91,Exit long,2018-04-25 17:00,EXIT - Basso Stop,31216,85,2662370,-116678.65,-0.44,0,0.00,-103411.85,-0.39,1264643.4,25.29
91,Entry long,2018-04-25 16:00,ENTRY-85L,31322,85,2662370,-116678.65,-0.44,0,0.00,-103411.85,-0.39,1264643.4,25.29
92,Exit long,2018-05-08 11:00,EXIT - Basso Stop,31178,83,2592837,-76533.05,-0.30,31855.81,0.12,-76874.19,-0.30,1188110.4,23.76
92,Entry long,2018-05-07 10:00,ENTRY-83L,31239,83,2592837,-76533.05,-0.30,31855.81,0.12,-76874.19,-0.30,1188110.4,23.76
93,Exit long,2018-05-22 19:00,EXIT - Basso Stop,31092,82,2554792,-78001.68,-0.31,1166.04,0.00,-85753.96,-0.34,1110108.6,22.20
93,Entry long,2018-05-22 15:00,ENTRY-82L,31156,82,2554792,-78001.68,-0.31,1166.04,0.00,-85753.96,-0.34,1110108.6,22.20
94,Exit long,2018-05-23 18:00,EXIT - Basso Stop,31171,78,2443116,-142152.27,-0.58,24444.42,0.10,-130775.58,-0.54,967956.4,19.36
94,Entry long,2018-05-23 15:00,ENTRY-78L,31322,78,2443116,-142152.27,-0.58,24444.42,0.10,-130775.58,-0.54,967956.4,19.36
95,Exit long,2018-05-29 17:00,EXIT - Basso Stop,31145,44,1375880,-68731.3,-0.50,15120.6,0.11,-68479.4,-0.50,899225.1,17.98
95,Entry long,2018-05-29 13:00,ENTRY-44L,31270,44,1375880,-68731.3,-0.50,15120.6,0.11,-68479.4,-0.50,899225.1,17.98
96,Exit long,2018-06-08 10:00,EXIT - Basso Stop,30966,78,2422290,-93608.19,-0.39,3488.55,0.01,-94011.45,-0.39,805616.9,16.11
96,Entry long,2018-06-07 22:00,ENTRY-78L,31055,78,2422290,-93608.19,-0.39,3488.55,0.01,-94011.45,-0.39,805616.9,16.11
97,Exit long,2018-06-08 20:00,EXIT - Basso Stop,31047,77,2396702,-84766.6,-0.35,41916.49,0.17,-78203.51,-0.33,720850.3,14.42
97,Entry long,2018-06-08 13:00,ENTRY-77L,31126,77,2396702,-84766.6,-0.35,41916.49,0.17,-78203.51,-0.33,720850.3,14.42
98,Exit long,2018-06-15 17:00,EXIT - Basso Stop,31078,76,2365956,-63919.42,-0.27,36810.22,0.16,-68069.78,-0.29,656930.9,13.14
98,Entry long,2018-06-14 12:00,ENTRY-76L,31131,76,2365956,-63919.42,-0.27,36810.22,0.16,-68069.78,-0.29,656930.9,13.14
99,Exit long,2018-07-06 19:00,EXIT - Basso Stop,30622,75,2296725,-23716.87,-0.10,76266.38,0.33,-57983.62,-0.25,633214,12.66
99,Entry long,2018-07-04 11:00,ENTRY-75L,30623,75,2296725,-23716.87,-0.10,76266.38,0.33,-57983.62,-0.25,633214,12.66
100,Exit long,2018-08-22 19:00,EXIT - Basso Stop,29636,45,1337265,-49804.43,-0.37,513.67,0.00,-47186.32,-0.35,583409.56,11.67
100,Entry long,2018-08-22 17:00,ENTRY-45L,29717,45,1337265,-49804.43,-0.37,513.67,0.00,-47186.32,-0.35,583409.56,11.67
101,Exit long,2018-08-28 19:00,EXIT - Basso Stop,30006,74,2195728,225079.14,1.02,357541.38,1.63,-24298.64,-0.11,808488.75,16.17
101,Entry long,2018-08-24 18:00,ENTRY-74L,29672,74,2195728,225079.14,1.02,357541.38,1.63,-24298.64,-0.11,808488.75,16.17
102,Exit long,2018-09-06 21:00,EXIT - Basso Stop,30527,77,2340569,76644.26,0.33,216217.16,0.92,-81772.84,-0.35,885133,17.70
102,Entry long,2018-09-05 12:00,ENTRY-77L,30397,77,2340569,76644.26,0.33,216217.16,0.92,-81772.84,-0.35,885133,17.70
103,Exit long,2018-09-19 16:00,EXIT - Basso Stop,30756,78,2393820,27516.06,0.11,179910.9,0.75,-41609.1,-0.17,912649.06,18.25
103,Entry long,2018-09-17 17:00,ENTRY-78L,30690,78,2393820,27516.06,0.11,179910.9,0.75,-41609.1,-0.17,912649.06,18.25
104,Exit long,2018-10-01 13:00,EXIT - Basso Stop,30618,64,1965440,-78504.96,-0.40,9372.8,0.05,-72547.2,-0.37,834144.06,16.68
104,Entry long,2018-10-01 10:00,ENTRY-64L,30710,64,1965440,-78504.96,-0.40,9372.8,0.05,-72547.2,-0.37,834144.06,16.68
105,Exit long,2018-10-05 10:00,EXIT - Basso Stop,31173,63,1938447,235008.27,1.21,387207.75,2.00,-78362.23,-0.40,1069152.4,21.38
105,Entry long,2018-10-01 17:00,ENTRY-63L,30769,63,1938447,235008.27,1.21,387207.75,2.00,-78362.23,-0.40,1069152.4,21.38
106,Exit long,2018-10-12 13:00,EXIT - Basso Stop,31602,67,2102393,128311.37,0.61,281608.03,1.34,-60091.96,-0.29,1197463.8,23.95
106,Entry long,2018-10-11 10:00,ENTRY-67L,31379,67,2102393,128311.37,0.61,281608.03,1.34,-60091.96,-0.29,1197463.8,23.95
107,Exit long,2018-10-19 10:00,EXIT - Basso Stop,31770,79,2517019,-97024.24,-0.39,25334.9,0.10,-90005.09,-0.36,1100439.5,22.01
107,Entry long,2018-10-18 21:00,ENTRY-79L,31861,79,2517019,-97024.24,-0.39,25334.9,0.10,-90005.09,-0.36,1100439.5,22.01
108,Exit long,2018-10-23 21:00,EXIT - Basso Stop,31874,81,2580741,-15282.67,-0.06,142616.3,0.55,-20193.71,-0.08,1085156.8,21.70
108,Entry long,2018-10-23 11:00,ENTRY-81L,31861,81,2580741,-15282.67,-0.06,142616.3,0.55,-20193.71,-0.08,1085156.8,21.70
109,Exit long,2018-11-06 19:00,EXIT - Basso Stop,31744,81,2579850,-111615.57,-0.43,2490.75,0.01,-98759.25,-0.38,973541.25,19.47
109,Entry long,2018-11-06 15:00,ENTRY-81L,31850,81,2579850,-111615.57,-0.43,2490.75,0.01,-98759.25,-0.38,973541.25,19.47
110,Exit long,2018-12-05 10:00,EXIT - Basso Stop,30884,77,2368520,71747.06,0.30,209917.4,0.89,-28782.6,-0.12,1045288.3,20.91
110,Entry long,2018-12-03 19:00,ENTRY-77L,30760,77,2368520,71747.06,0.30,209917.4,0.89,-28782.6,-0.12,1045288.3,20.91
111,Exit long,2018-12-27 10:00,EXIT - Basso Stop,31438,80,2511280,12468.4,0.05,189043.6,0.75,-16556.4,-0.07,1057756.6,21.16
111,Entry long,2018-12-24 23:00,ENTRY-80L,31391,80,2511280,12468.4,0.05,189043.6,0.75,-16556.4,-0.07,1057756.6,21.16
112,Exit long,2019-01-04 12:00,EXIT - Basso Stop,31733,80,2527760,83468,0.33,249761.2,0.99,-26238.8,-0.10,1141224.6,22.82
112,Entry long,2019-01-02 13:00,ENTRY-80L,31597,80,2527760,83468,0.33,249761.2,0.99,-26238.8,-0.10,1141224.6,22.82
113,Exit long,2019-01-10 17:00,EXIT - Basso Stop,31975,74,2361266,25202.92,0.11,143593.67,0.61,-33266.33,-0.14,1166427.6,23.33
113,Entry long,2019-01-09 20:00,ENTRY-74L,31909,74,2361266,25202.92,0.11,143593.67,0.61,-33266.33,-0.14,1166427.6,23.33
114,Exit long,2019-01-17 19:00,EXIT - Basso Stop,32217,82,2632282,68749.62,0.26,201678.6,0.77,-43501.41,-0.17,1235177.2,24.70
114,Entry long,2019-01-14 11:00,ENTRY-82L,32101,82,2632282,68749.62,0.26,201678.6,0.77,-43501.41,-0.17,1235177.2,24.70
115,Exit long,2019-01-23 18:00,EXIT - Basso Stop,32120,83,2672185,-88940.73,-0.33,0,0.00,-99680.92,-0.37,1146236.5,22.92
115,Entry long,2019-01-23 13:00,ENTRY-83L,32195,83,2672185,-88940.73,-0.33,0,0.00,-99680.92,-0.37,1146236.5,22.92
116,Exit long,2019-01-30 18:00,EXIT - Basso Stop,32823,81,2603340,526920,2.02,663333.3,2.55,-64856.7,-0.25,1673156.5,33.46
116,Entry long,2019-01-25 16:00,ENTRY-81L,32140,81,2603340,526920,2.02,663333.3,2.55,-64856.7,-0.25,1673156.5,33.46
117,Exit long,2019-02-21 09:00,EXIT - Basso Stop,33570,88,2918256,329677.9,1.13,614608.75,2.11,-48911.28,-0.17,2002834.4,40.06
117,Entry long,2019-02-15 13:00,ENTRY-88L,33162,88,2918256,329677.9,1.13,614608.75,2.11,-48911.28,-0.17,2002834.4,40.06
118,Exit long,2019-03-26 12:00,EXIT - Basso Stop,32075,83,2670359,-108002.92,-0.40,46408.2,0.17,-94691.8,-0.35,1894831.5,37.90
118,Entry long,2019-03-22 23:00,ENTRY-83L,32173,83,2670359,-108002.92,-0.40,46408.2,0.17,-94691.8,-0.35,1894831.5,37.90
119,Exit long,2019-04-10 09:00,EXIT - Basso Stop,32004,54,1727190,-7017.03,-0.04,91804.05,0.53,-24295.95,-0.14,1887814.5,37.76
119,Entry long,2019-04-08 09:00,ENTRY-54L,31985,54,1727190,-7017.03,-0.04,91804.05,0.53,-24295.95,-0.14,1887814.5,37.76
120,Exit long,2019-04-11 09:00,EXIT - Basso Stop,32078,91,2926924,-107490.11,-0.37,15395.38,0.05,-92894.62,-0.32,1780324.4,35.61
120,Entry long,2019-04-10 22:00,ENTRY-91L,32164,91,2926924,-107490.11,-0.37,15395.38,0.05,-92894.62,-0.32,1780324.4,35.61
121,Exit long,2019-04-26 17:00,EXIT - Basso Stop,31785,90,2851830,59637.6,0.21,208040.84,0.73,-55659.15,-0.20,1839962,36.80
121,Entry long,2019-04-24 21:00,ENTRY-90L,31687,90,2851830,59637.6,0.21,208040.84,0.73,-55659.15,-0.20,1839962,36.80
122,Exit long,2019-05-08 19:00,EXIT - Basso Stop,31762,91,2887521,-679.31,0.00,166652.39,0.58,-30817.6,-0.11,1839282.6,36.79
122,Entry long,2019-05-07 20:00,ENTRY-91L,31731,91,2887521,-679.31,0.00,166652.39,0.58,-30817.6,-0.11,1839282.6,36.79
123,Exit long,2019-05-29 19:00,EXIT - Basso Stop,31685,86,2731360,-91781.35,-0.34,63743.2,0.23,-78156.8,-0.29,1747501.2,34.95
123,Entry long,2019-05-29 11:00,ENTRY-86L,31760,86,2731360,-91781.35,-0.34,63743.2,0.23,-78156.8,-0.29,1747501.2,34.95
124,Exit long,2019-06-05 22:00,EXIT - Basso Stop,32595,79,2525630,468246.8,1.85,695211.9,2.75,-18948.15,-0.07,2215748,44.31
124,Entry long,2019-05-31 09:00,ENTRY-79L,31970,79,2525630,468246.8,1.85,695211.9,2.75,-18948.15,-0.07,2215748,44.31
125,Exit long,2019-06-12 18:00,EXIT - Basso Stop,32657,96,3143808,-118754.4,-0.38,3480.96,0.01,-107879.04,-0.34,2096993.8,41.94
125,Entry long,2019-06-12 11:00,ENTRY-96L,32748,96,3143808,-118754.4,-0.38,3480.96,0.01,-107879.04,-0.34,2096993.8,41.94
126,Exit long,2019-06-21 12:00,EXIT - Basso Stop,33875,28,940940,66152.8,0.70,189055.3,2.01,-17304.7,-0.18,2163146.5,43.26
126,Entry long,2019-06-20 09:00,ENTRY-28L,33605,28,940940,66152.8,0.70,189055.3,2.01,-17304.7,-0.18,2163146.5,43.26
127,Exit long,2019-07-03 18:00,EXIT - Basso Stop,34224,70,2381400,118914.6,0.50,288393,1.21,-15407,-0.06,2282061,45.64
127,Entry long,2019-07-02 23:00,ENTRY-70L,34020,70,2381400,118914.6,0.50,288393,1.21,-15407,-0.06,2282061,45.64
128,Exit long,2019-07-05 12:00,EXIT - Basso Stop,34196,83,2846817,-113915.42,-0.40,0,0.00,-113004.09,-0.40,2168145.8,43.36
128,Entry long,2019-07-05 10:00,ENTRY-83L,34299,83,2846817,-113915.42,-0.40,0,0.00,-113004.09,-0.40,2168145.8,43.36
129,Exit long,2019-07-11 19:00,EXIT - Basso Stop,34777,63,2192400,-36406.75,-0.17,111888,0.51,-57582,-0.26,2131739,42.63
129,Entry long,2019-07-10 23:00,ENTRY-63L,34800,63,2192400,-36406.75,-0.17,111888,0.51,-57582,-0.26,2131739,42.63
130,Exit long,2019-07-15 09:00,EXIT - Basso Stop,34732,76,2647764,-107756.98,-0.41,0,0.00,-102158.82,-0.39,2023982,40.48
130,Entry long,2019-07-12 23:00,ENTRY-76L,34839,76,2647764,-107756.98,-0.41,0,0.00,-102158.82,-0.39,2023982,40.48
131,Exit long,2019-07-19 20:00,EXIT - Basso Stop,35135,82,2859422,187777.55,0.66,403082.88,1.41,-32337.11,-0.11,2211759.5,44.24
131,Entry long,2019-07-17 19:00,ENTRY-82L,34871,82,2859422,187777.55,0.66,403082.88,1.41,-32337.11,-0.11,2211759.5,44.24
132,Exit long,2019-08-01 09:00,EXIT - Basso Stop,34924,80,2799600,-84767.6,-0.30,130002,0.46,-125998,-0.45,2126992,42.54
132,Entry long,2019-07-31 09:00,ENTRY-80L,34995,80,2799600,-84767.6,-0.30,130002,0.46,-125998,-0.45,2126992,42.54
133,Exit long,2019-08-06 09:00,EXIT - Basso Stop,36734,22,782254,250987.98,3.21,333128.72,4.26,-41751.27,-0.53,2377979.8,47.56
133,Entry long,2019-08-01 23:00,ENTRY-22L,35557,22,782254,250987.98,3.21,333128.72,4.26,-41751.27,-0.53,2377979.8,47.56
134,Exit long,2019-08-21 12:00,EXIT - Basso Stop,37465,65,2442375,-95888,-0.39,56038.13,0.23,-99311.87,-0.41,2282091.8,45.64
134,Entry long,2019-08-20 13:00,ENTRY-65L,37575,65,2442375,-95888,-0.39,56038.13,0.23,-99311.87,-0.41,2282091.8,45.64
135,Exit long,2019-08-26 13:00,EXIT - Basso Stop,38518,59,2233858,364507.9,1.63,582960.7,2.61,-40079.29,-0.18,2646599.8,52.93
135,Entry long,2019-08-23 19:00,ENTRY-59L,37862,59,2233858,364507.9,1.63,582960.7,2.61,-40079.29,-0.18,2646599.8,52.93
136,Exit long,2019-09-25 20:00,EXIT - Basso Stop,37800,69,2624277,-186932.39,-0.71,81408.62,0.31,-207701.39,-0.79,2459667.5,49.19
136,Entry long,2019-09-24 21:00,ENTRY-69L,38033,69,2624277,-186932.39,-0.71,81408.62,0.31,-207701.39,-0.79,2459667.5,49.19
137,Exit long,2019-10-15 19:00,EXIT - Basso Stop,38172,77,2948869,-125690.56,-0.43,69185.66,0.23,-126394.34,-0.43,2333976.8,46.68
137,Entry long,2019-10-15 14:00,ENTRY-77L,38297,77,2948869,-125690.56,-0.43,69185.66,0.23,-126394.34,-0.43,2333976.8,46.68
138,Exit long,2019-10-25 20:00,EXIT - Basso Stop,38445,97,3710444,150011.95,0.40,406307.78,1.09,-39892.22,-0.11,2483988.8,49.68
138,Entry long,2019-10-24 18:00,ENTRY-97L,38252,97,3710444,150011.95,0.40,406307.78,1.09,-39892.22,-0.11,2483988.8,49.68
139,Exit long,2019-10-31 09:00,EXIT - Basso Stop,38045,93,3557157,-225196.7,-0.63,107764.22,0.30,-212155.78,-0.60,2258792,45.18
139,Entry long,2019-10-30 14:00,ENTRY-93L,38249,93,3557157,-225196.7,-0.63,107764.22,0.30,-212155.78,-0.60,2258792,45.18
140,Exit long,2019-11-01 18:00,EXIT - Basso Stop,38323,50,1925250,-110207,-0.57,25873.75,0.13,-124126.25,-0.64,2148585,42.97
140,Entry long,2019-10-31 19:00,ENTRY-50L,38505,50,1925250,-110207,-0.57,25873.75,0.13,-124126.25,-0.64,2148585,42.97
141,Exit long,2019-11-15 09:00,EXIT - Basso Stop,38073,63,2401875,-56762.37,-0.24,95090.63,0.40,-75009.37,-0.31,2091822.8,41.84
141,Entry long,2019-11-13 16:00,ENTRY-63L,38125,63,2401875,-56762.37,-0.24,95090.63,0.40,-75009.37,-0.31,2091822.8,41.84
142,Exit long,2019-11-19 15:00,EXIT - Basso Stop,38020,56,2134440,-74517.8,-0.35,64367.8,0.30,-63872.2,-0.30,2017304.9,40.35
142,Entry long,2019-11-18 19:00,ENTRY-56L,38115,56,2134440,-74517.8,-0.35,64367.8,0.30,-63872.2,-0.30,2017304.9,40.35
143,Exit long,2019-12-02 11:00,EXIT - Basso Stop,37892,71,2693740,-61000.36,-0.23,78831.3,0.29,-58908.7,-0.22,1956304.5,39.13
143,Entry long,2019-11-29 21:00,ENTRY-71L,37940,71,2693740,-61000.36,-0.23,78831.3,0.29,-58908.7,-0.22,1956304.5,39.13
144,Exit long,2019-12-04 14:00,EXIT - Basso Stop,38175,49,1870281,-15764.28,-0.08,133238.6,0.71,-49531.41,-0.26,1940540.2,38.81
144,Entry long,2019-12-03 15:00,ENTRY-49L,38169,49,1870281,-15764.28,-0.08,133238.6,0.71,-49531.41,-0.26,1940540.2,38.81
145,Exit long,2019-12-12 20:00,EXIT - Basso Stop,37526,92,3484224,-353003.1,-1.01,140818.88,0.40,-359661.12,-1.03,1587537.1,31.75
145,Entry long,2019-12-12 18:00,ENTRY-92L,37872,92,3484224,-353003.1,-1.01,140818.88,0.40,-359661.12,-1.03,1587537.1,31.75
146,Exit long,2019-12-18 18:00,EXIT - Basso Stop,37857,87,3303216,-129553.87,-0.39,6103.92,0.02,-119176.08,-0.36,1457983.2,29.16
146,Entry long,2019-12-17 16:00,ENTRY-87L,37968,87,3303216,-129553.87,-0.39,6103.92,0.02,-119176.08,-0.36,1457983.2,29.16
147,Exit long,2019-12-30 14:00,EXIT - Basso Stop,38837,86,3270150,665269.3,2.03,817849.25,2.50,-67950.75,-0.21,2123252.8,42.47
147,Entry long,2019-12-19 22:00,ENTRY-86L,38025,86,3270150,665269.3,2.03,817849.25,2.50,-67950.75,-0.21,2123252.8,42.47
148,Exit long,2020-01-06 20:00,EXIT - Basso Stop,40513,94,3680476,1240016.5,3.37,1762897.6,4.79,-27802.38,-0.08,3363269.2,67.27
148,Entry long,2020-01-02 17:00,ENTRY-94L,39154,94,3680476,1240016.5,3.37,1762897.6,4.79,-27802.38,-0.08,3363269.2,67.27
149,Exit long,2020-01-16 21:00,EXIT - Basso Stop,39612,68,2701232,-103134.24,-0.38,12333.84,0.05,-109386.16,-0.40,3260135,65.20
149,Entry long,2020-01-16 14:00,ENTRY-68L,39724,68,2701232,-103134.24,-0.38,12333.84,0.05,-109386.16,-0.40,3260135,65.20
150,Exit long,2020-01-21 13:00,EXIT - Basso Stop,39972,110,4381300,112308.9,0.26,330093.5,0.75,-95606.5,-0.22,3372443.8,67.45
150,Entry long,2020-01-17 17:00,ENTRY-110L,39830,110,4381300,112308.9,0.26,330093.5,0.75,-95606.5,-0.22,3372443.8,67.45
151,Exit long,2020-01-24 09:00,EXIT - Basso Stop,40039,81,3247047,-71331.03,-0.22,135234.77,0.42,-63215.23,-0.19,3301112.8,66.02
151,Entry long,2020-01-23 20:00,ENTRY-81L,40087,81,3247047,-71331.03,-0.22,135234.77,0.42,-63215.23,-0.19,3301112.8,66.02
152,Exit long,2020-01-28 11:00,EXIT - Basso Stop,40454,33,1331385,22638.16,0.17,117423.08,0.88,-45926.93,-0.34,3323751,66.48
152,Entry long,2020-01-24 20:00,ENTRY-33L,40345,33,1331385,22638.16,0.17,117423.08,0.88,-45926.93,-0.34,3323751,66.48
153,Exit long,2020-01-31 09:00,EXIT - Basso Stop,40570,71,2875358,22340.86,0.08,334943.22,1.16,-17926.79,-0.06,3346091.8,66.92
153,Entry long,2020-01-30 09:00,ENTRY-71L,40498,71,2875358,22340.86,0.08,334943.22,1.16,-17926.79,-0.06,3346091.8,66.92
154,Exit long,2020-02-11 09:00,EXIT - Basso Stop,40398,81,3263652,53180.55,0.16,261511.73,0.80,-113518.26,-0.35,3399272.2,67.99
154,Entry long,2020-02-06 16:00,ENTRY-81L,40292,81,3263652,53180.55,0.16,261511.73,0.80,-113518.26,-0.35,3399272.2,67.99
155,Exit long,2020-02-17 13:00,EXIT - Basso Stop,40683,88,3570600,59286.48,0.17,278707,0.78,-119053,-0.33,3458558.8,69.17
155,Entry long,2020-02-13 09:00,ENTRY-88L,40575,88,3570600,59286.48,0.17,278707,0.78,-119053,-0.33,3458558.8,69.17
156,Exit long,2020-02-25 09:00,EXIT - Basso Stop,42825,92,3770804,1652406.5,4.38,2371306,6.29,-51974.02,-0.14,5110965.5,102.22
156,Entry long,2020-02-18 18:00,ENTRY-92L,40987,92,3770804,1652406.5,4.38,2371306,6.29,-51974.02,-0.14,5110965.5,102.22
157,Exit long,2020-03-05 11:00,EXIT - Basso Stop,43250,34,1454996,140412.52,0.96,306885.03,2.11,-9654.98,-0.07,5251378,105.03
157,Entry long,2020-03-03 20:00,ENTRY-34L,42794,34,1454996,140412.52,0.96,306885.03,2.11,-9654.98,-0.07,5251378,105.03
158,Exit long,2020-03-30 10:00,EXIT - Basso Stop,43115,20,847380,140651.6,1.66,301963.1,3.56,-78036.9,-0.92,5392029.5,107.84
158,Entry long,2020-03-25 12:00,ENTRY-20L,42369,20,847380,140651.6,1.66,301963.1,3.56,-78036.9,-0.92,5392029.5,107.84
159,Exit long,2020-04-15 12:00,EXIT - Basso Stop,46189,37,1615679,916516.6,5.67,1144471.6,7.08,-69868.4,-0.43,6304489.5,126.09
159,Entry long,2020-04-03 09:00,ENTRY-37L,43667,37,1615679,916516.6,5.67,1144471.6,7.08,-69868.4,-0.43,6304489.5,126.09
160,Exit long,2020-04-15 12:00,EXIT - Basso Stop,46189,18,811350,192306.23,2.37,303203.25,3.74,-84156.75,-1.04,6500852.5,130.02
160,Entry long,2020-04-07 09:00,PYR1-18L,45075,18,811350,192306.23,2.37,303203.25,3.74,-84156.75,-1.04,6500852.5,130.02
161,Exit long,2020-04-24 19:00,EXIT - Basso Stop,46487,34,1578484,4944.79,0.03,136267.58,0.86,-94592.42,-0.60,6505797,130.12
161,Entry long,2020-04-23 09:00,ENTRY-34L,46426,34,1578484,4944.79,0.03,136267.58,0.86,-94592.42,-0.60,6505797,130.12
162,Exit long,2020-05-04 17:00,EXIT - Basso Stop,45670,48,2202240,-122772,-0.56,0,0.00,-116611.2,-0.53,6383025,127.66
162,Entry long,2020-05-04 15:00,ENTRY-48L,45880,48,2202240,-122772,-0.56,0,0.00,-116611.2,-0.53,6383025,127.66
163,Exit long,2020-05-08 18:00,EXIT - Basso Stop,45875,63,2886597,6396.39,0.02,315687,1.09,-26402.98,-0.09,6389421.5,127.79
163,Entry long,2020-05-07 21:00,ENTRY-63L,45819,63,2886597,6396.39,0.02,315687,1.09,-26402.98,-0.09,6389421.5,127.79
164,Exit long,2020-05-18 17:00,EXIT - Basso Stop,47411,75,3458325,939929.25,2.72,1373208.4,3.97,-51791.62,-0.15,7329350.5,146.59
164,Entry long,2020-05-14 09:00,ENTRY-75L,46111,75,3458325,939929.25,2.72,1373208.4,3.97,-51791.62,-0.15,7329350.5,146.59
165,Exit long,2020-05-25 17:00,EXIT - Basso Stop,46800,68,3203140,-239327.7,-0.75,0,0.00,-257415.7,-0.80,7090023,141.80
165,Entry long,2020-05-22 23:00,ENTRY-68L,47105,68,3203140,-239327.7,-0.75,0,0.00,-257415.7,-0.80,7090023,141.80
166,Exit long,2020-06-01 14:00,EXIT - Basso Stop,46902,76,3576256,-152744.05,-0.43,0,0.00,-184321.28,-0.52,6937279,138.75
166,Entry long,2020-06-01 11:00,ENTRY-76L,47056,76,3576256,-152744.05,-0.43,0,0.00,-184321.28,-0.52,6937279,138.75
167,Exit long,2020-06-10 20:00,EXIT - Basso Stop,46628,62,2892114,-40695.25,-0.14,156659.44,0.54,-104360.57,-0.36,6896584,137.93
167,Entry long,2020-06-09 19:00,ENTRY-62L,46647,62,2892114,-40695.25,-0.14,156659.44,0.54,-104360.57,-0.36,6896584,137.93
168,Exit long,2020-06-12 09:00,EXIT - Basso Stop,47152,53,2512889,-163389.72,-0.65,102445.56,0.41,-183224.44,-0.73,6733194,134.66
168,Entry long,2020-06-11 19:00,ENTRY-53L,47413,53,2512889,-163389.72,-0.65,102445.56,0.41,-183224.44,-0.73,6733194,134.66
169,Exit long,2020-06-17 09:00,EXIT - Basso Stop,47334,50,2378300,-139725,-0.59,0,0.00,-149891.5,-0.63,6593469,131.87
169,Entry long,2020-06-16 23:00,ENTRY-50L,47566,50,2378300,-139725,-0.59,0,0.00,-149891.5,-0.63,6593469,131.87
170,Exit long,2020-06-18 15:00,EXIT - Basso Stop,47255,71,3370938,-191960.22,-0.57,0,0.00,-231984.69,-0.69,6401509,128.03
170,Entry long,2020-06-18 14:00,ENTRY-71L,47478,71,3370938,-191960.22,-0.57,0,0.00,-231984.69,-0.69,6401509,128.03
171,Exit long,2020-06-22 12:00,EXIT - Basso Stop,47833,61,2918789,-38943.01,-0.13,235506.06,0.81,-89623.94,-0.31,6362566,127.25
171,Entry long,2020-06-19 20:00,ENTRY-61L,47849,61,2918789,-38943.01,-0.13,235506.06,0.81,-89623.94,-0.31,6362566,127.25
172,Exit long,2020-06-24 18:00,EXIT - Basso Stop,48055,88,4256824,-322268.3,-0.76,20955.88,0.05,-376804.12,-0.88,6040297.5,120.81
172,Entry long,2020-06-24 14:00,ENTRY-88L,48373,88,4256824,-322268.3,-0.76,20955.88,0.05,-376804.12,-0.88,6040297.5,120.81
173,Exit long,2020-06-29 22:00,EXIT - Basso Stop,48245,82,3953138,-10026.14,-0.03,229514.31,0.58,-27145.69,-0.07,6030271.5,120.61
173,Entry long,2020-06-26 21:00,ENTRY-82L,48209,82,3953138,-10026.14,-0.03,229514.31,0.58,-27145.69,-0.07,6030271.5,120.61
174,Exit long,2020-07-01 17:00,EXIT - Basso Stop,48637,50,2437150,-77345,-0.32,86314.25,0.35,-105685.75,-0.43,5952926.5,119.06
174,Entry long,2020-06-30 20:00,ENTRY-50L,48743,50,2437150,-77345,-0.32,86314.25,0.35,-105685.75,-0.43,5952926.5,119.06
175,Exit long,2020-07-06 19:00,EXIT - Basso Stop,48110,84,4057620,-204294.3,-0.50,0,0.00,-217688.1,-0.54,5748632,114.97
175,Entry long,2020-07-06 18:00,ENTRY-84L,48305,84,4057620,-204294.3,-0.50,0,0.00,-217688.1,-0.54,5748632,114.97
176,Exit long,2020-07-07 13:00,EXIT - Basso Stop,48230,97,4690338,-167123.23,-0.36,11468.31,0.02,-143731.69,-0.31,5581509,111.63
176,Entry long,2020-07-07 10:00,ENTRY-97L,48354,97,4690338,-167123.23,-0.36,11468.31,0.02,-143731.69,-0.31,5581509,111.63
177,Exit long,2020-07-09 16:00,EXIT - Basso Stop,49032,48,2333424,177685.2,0.76,326252.88,1.40,-20787.12,-0.09,5759194,115.18
