Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
191,Entry long,2012-11-29 09:15,PYR1-1L,11783.75,1,11783.75,15077.82,3.65,22097.54,5.36,-265.72,-0.06,3611354.2,72.23
192,Exit long,2012-12-06 10:15,EXIT - Basso Stop,12226.55,1,11996.05,7643.6,1.82,14663.32,3.49,-6896.68,-1.64,3619207.8,72.38
192,Entry long,2012-11-29 15:15,PYR2-1L,11996.05,1,11996.05,7643.6,1.82,14663.32,3.49,-6896.68,-1.64,3619207.8,72.38
193,Exit long,2012-12-07 09:15,EXIT - Basso Stop,12496.3,31,390136.55,-109900.38,-0.80,9393.36,0.07,-144676.64,-1.06,3509307.5,70.19
193,Entry long,2012-12-06 15:15,EOD-ENTRY-31L,12585.05,31,390136.55,-109900.38,-0.80,9393.36,0.07,-144676.64,-1.06,3509307.5,70.19
194,Exit long,2013-01-03 09:15,EXIT - Basso Stop,12833.6,1,12747.2,2576.34,0.58,5474.92,1.23,-825.08,-0.18,3504966,70.10
194,Entry long,2013-01-01 12:15,ENTRY-31L,12747.2,1,12747.2,2576.34,0.58,5474.92,1.23,-825.08,-0.18,3504966,70.10
195,Exit long,2013-01-04 09:15,EXIT - Basso Stop,12799.75,30,382416,41765.35,0.31,164247.72,1.23,-24752.28,-0.18,3553423.5,71.07
195,Entry long,2013-01-01 12:15,ENTRY-31L,12747.2,30,382416,41765.35,0.31,164247.72,1.23,-24752.28,-0.18,3553423.5,71.07
196,Exit long,2013-01-04 09:15,EXIT - Basso Stop,12799.75,1,12888.75,-3564.55,-0.79,518.2,0.11,-4731.8,-1.05,3550084.5,71.00
196,Entry long,2013-01-02 11:15,PYR1-1L,12888.75,1,12888.75,-3564.55,-0.79,518.2,0.11,-4731.8,-1.05,3550084.5,71.00
197,Exit long,2013-01-29 13:15,EXIT - Basso Stop,12799.75,1,12731.95,1926.2,0.43,8248.94,1.85,-2380.56,-0.53,3545100,70.90
197,Entry long,2013-01-25 15:15,EOD-ENTRY-31L,12731.95,1,12731.95,1926.2,0.43,8248.94,1.85,-2380.56,-0.53,3545100,70.90
198,Exit long,2013-01-29 14:15,EXIT - Basso Stop,12743.75,30,381958.5,-984.74,-0.01,247468.22,1.85,-71416.77,-0.53,3550799.5,71.02
198,Entry long,2013-01-25 15:15,EOD-ENTRY-31L,12731.95,30,381958.5,-984.74,-0.01,247468.22,1.85,-71416.77,-0.53,3550799.5,71.02
199,Exit long,2013-01-29 14:15,EXIT - Basso Stop,12743.75,1,12941.3,-7363.74,-1.62,568.03,0.13,-8311.47,-1.83,3543662.2,70.87
199,Entry long,2013-01-29 11:15,PYR1-1L,12941.3,1,12941.3,-7363.74,-1.62,568.03,0.13,-8311.47,-1.83,3543662.2,70.87
200,Exit long,2013-04-15 15:15,EXIT - Basso Stop,11527.85,9,103745.25,-3442.18,-0.09,42993.21,1.18,-9454.29,-0.26,3535766.8,70.72
200,Entry long,2013-04-15 10:15,ENTRY-22L,11527.25,9,103745.25,-3442.18,-0.09,42993.21,1.18,-9454.29,-0.26,3535766.8,70.72
201,Exit long,2013-04-23 10:15,EXIT - Basso Stop,12399.75,13,149854.25,391544.1,7.46,500653.06,9.54,-13656.2,-0.26,3927675.8,78.55
201,Entry long,2013-04-15 10:15,ENTRY-22L,11527.25,13,149854.25,391544.1,7.46,500653.06,9.54,-13656.2,-0.26,3927675.8,78.55
202,Exit long,2013-04-23 10:15,EXIT - Basso Stop,12399.75,9,104618.25,240498.72,6.56,316035.7,8.63,-33094.57,-0.90,4170005.2,83.40
202,Entry long,2013-04-15 12:15,PYR1-9L,11624.25,9,104618.25,240498.72,6.56,316035.7,8.63,-33094.57,-0.90,4170005.2,83.40
203,Exit long,2013-04-23 10:15,EXIT - Basso Stop,12399.75,10,117062.5,238506.45,5.82,322436.4,7.87,-10168.59,-0.25,4410560,88.21
203,Entry long,2013-04-16 09:15,PYR2-10L,11706.25,10,117062.5,238506.45,5.82,322436.4,7.87,-10168.59,-0.25,4410560,88.21
204,Exit long,2013-04-23 10:15,EXIT - Basso Stop,12399.75,1,11950.9,15283.61,3.65,23676.61,5.66,-2750.14,-0.66,4426053,88.52
204,Entry long,2013-04-17 09:15,PYR3-1L,11950.9,1,11950.9,15283.61,3.65,23676.61,5.66,-2750.14,-0.66,4426053,88.52
205,Exit long,2013-05-03 09:15,EXIT - Basso Stop,12531.95,30,381307.5,-200467.16,-1.50,10337.12,0.08,-226385.38,-1.70,4225586,84.51
205,Entry long,2013-05-02 10:15,ENTRY-30L,12710.25,30,381307.5,-200467.16,-1.50,10337.12,0.08,-226385.38,-1.70,4225586,84.51
206,Exit long,2013-05-20 11:15,EXIT - Basso Stop,13203.75,1,12844.05,12133.66,2.70,17437.98,3.88,-646.52,-0.14,4229817.5,84.60
206,Entry long,2013-05-15 10:15,ENTRY-26L,12844.05,1,12844.05,12133.66,2.70,17437.98,3.88,-646.52,-0.14,4229817.5,84.60
207,Exit long,2013-05-20 14:15,EXIT - Basso Stop,13122.1,25,321101.25,231933.56,2.06,435949.47,3.88,-16163.02,-0.14,4467370,89.35
207,Entry long,2013-05-15 10:15,ENTRY-26L,12844.05,25,321101.25,231933.56,2.06,435949.47,3.88,-16163.02,-0.14,4467370,89.35
208,Exit long,2013-05-20 14:15,EXIT - Basso Stop,13122.1,1,12993.6,4040.48,0.89,12201.11,2.68,-1188.14,-0.26,4471638,89.43
208,Entry long,2013-05-15 13:15,PYR1-8L,12993.6,1,12993.6,4040.48,0.89,12201.11,2.68,-1188.14,-0.26,4471638,89.43
209,Exit long,2013-05-20 14:15,EXIT - Basso Stop,13122.1,7,90955.2,28283.33,0.89,85407.78,2.68,-8316.97,-0.26,4501513,90.03
209,Entry long,2013-05-15 13:15,PYR1-8L,12993.6,7,90955.2,28283.33,0.89,85407.78,2.68,-8316.97,-0.26,4501513,90.03
210,Exit long,2013-05-20 14:15,EXIT - Basso Stop,13122.1,1,13188.25,-2775.68,-0.60,5384.96,1.17,-4882.29,-1.06,4498968,89.98
210,Entry long,2013-05-16 09:15,PYR2-1L,13188.25,1,13188.25,-2775.68,-0.60,5384.96,1.17,-4882.29,-1.06,4498968,89.98
211,Exit long,2013-05-20 14:15,EXIT - Basso Stop,13122.1,1,13312.25,-7117.85,-1.53,166.04,0.04,-7616.21,-1.63,4492083.5,89.84
211,Entry long,2013-05-20 09:15,PYR3-1L,13312.25,1,13312.25,-7117.85,-1.53,166.04,0.04,-7616.21,-1.63,4492083.5,89.84
212,Exit long,2013-09-12 09:15,EXIT - Basso Stop,10207.75,1,9825.5,13028.17,3.79,22053.06,6.41,-658.45,-0.19,4498878.5,89.98
212,Entry long,2013-09-06 11:15,ENTRY-23L,9825.5,1,9825.5,13028.17,3.79,22053.06,6.41,-658.45,-0.19,4498878.5,89.98
213,Exit long,2013-09-12 14:15,EXIT - Basso Stop,10164.7,22,216161,253487.77,3.35,485167.2,6.41,-14485.82,-0.19,4756149,95.12
213,Entry long,2013-09-06 11:15,ENTRY-23L,9825.5,22,216161,253487.77,3.35,485167.2,6.41,-14485.82,-0.19,4756149,95.12
214,Exit long,2013-09-12 14:15,EXIT - Basso Stop,10164.7,1,9915.25,8379.35,2.41,18910.23,5.45,-2814.27,-0.81,4764702,95.29
214,Entry long,2013-09-06 13:15,PYR1-11L,9915.25,1,9915.25,8379.35,2.41,18910.23,5.45,-2814.27,-0.81,4764702,95.29
215,Exit long,2013-09-12 14:15,EXIT - Basso Stop,10164.7,10,99152.5,83793.51,2.41,189102.33,5.45,-28142.67,-0.81,4850230.5,97.00
215,Entry long,2013-09-06 13:15,PYR1-11L,9915.25,10,99152.5,83793.51,2.41,189102.33,5.45,-28142.67,-0.81,4850230.5,97.00
216,Exit long,2013-09-12 14:15,EXIT - Basso Stop,10164.7,1,10254.2,-3489.83,-0.97,7041.05,1.96,-8707.2,-2.42,4846920.5,96.94
216,Entry long,2013-09-10 09:15,PYR2-2L,10254.2,1,10254.2,-3489.83,-0.97,7041.05,1.96,-8707.2,-2.42,4846920.5,96.94
217,Exit long,2013-09-12 14:15,EXIT - Basso Stop,10164.7,1,10254.2,-3489.83,-0.97,7041.05,1.96,-8707.2,-2.42,4843610,96.87
217,Entry long,2013-09-10 09:15,PYR2-2L,10254.2,1,10254.2,-3489.83,-0.97,7041.05,1.96,-8707.2,-2.42,4843610,96.87
218,Exit long,2013-09-12 14:15,EXIT - Basso Stop,10164.7,1,10427.25,-9549.61,-2.62,0,0.00,-12614.48,-3.45,4834243,96.68
218,Entry long,2013-09-11 14:15,PYR3-1L,10427.25,1,10427.25,-9549.61,-2.62,0,0.00,-12614.48,-3.45,4834243,96.68
219,Exit long,2013-09-20 10:15,EXIT - Basso Stop,10476.1,16,179445.6,-420053.6,-6.68,36983.7,0.59,-420536.3,-6.69,4414189,88.28
219,Entry long,2013-09-19 09:15,ENTRY-16L,11215.35,16,179445.6,-420053.6,-6.68,36983.7,0.59,-420536.3,-6.69,4414189,88.28
220,Exit long,2013-10-07 09:15,EXIT - Basso Stop,10009.75,31,314843.75,-169892.56,-1.54,366374,3.32,-196741.02,-1.78,4243581,84.87
220,Entry long,2013-10-03 10:15,ENTRY-31L,10156.25,31,314843.75,-169892.56,-1.54,366374,3.32,-196741.02,-1.78,4243581,84.87
221,Exit long,2013-10-07 09:15,EXIT - Basso Stop,10009.75,4,40904.2,-31698.51,-2.21,37497.18,2.62,-35162.82,-2.45,4212598,84.25
221,Entry long,2013-10-03 11:15,PYR1-4L,10226.05,4,40904.2,-31698.51,-2.21,37497.18,2.62,-35162.82,-2.45,4212598,84.25
222,Exit long,2013-10-15 10:15,EXIT - Basso Stop,10486.75,18,192388.5,-133615.12,-1.98,60105.7,0.89,-158787.8,-2.36,4078983,81.58
222,Entry long,2013-10-11 14:15,EOD-ENTRY-18L,10688.25,18,192388.5,-133615.12,-1.98,60105.7,0.89,-158787.8,-2.36,4078983,81.58
223,Exit long,2013-10-23 11:15,EXIT - Basso Stop,10825.75,1,10797,627.85,0.17,5164.3,1.37,-2427.2,-0.64,4073370.5,81.47
223,Entry long,2013-10-18 14:15,EOD-ENTRY-31L,10797,1,10797,627.85,0.17,5164.3,1.37,-2427.2,-0.64,4073370.5,81.47
224,Exit long,2013-10-24 14:15,EXIT - Basso Stop,10929.65,1,10797,4262.53,1.13,11394.3,3.01,-2427.2,-0.64,4077627.8,81.55
224,Entry long,2013-10-18 14:15,EOD-ENTRY-31L,10797,1,10797,4262.53,1.13,11394.3,3.01,-2427.2,-0.64,4077627.8,81.55
225,Exit long,2013-10-25 09:15,EXIT - Basso Stop,10883.1,29,313113,76388.85,0.70,330434.78,3.01,-70388.73,-0.64,4159496.2,83.19
225,Entry long,2013-10-18 14:15,EOD-ENTRY-31L,10797,29,313113,76388.85,0.70,330434.78,3.01,-70388.73,-0.64,4159496.2,83.19
226,Exit long,2013-10-25 09:15,EXIT - Basso Stop,10883.1,2,21756.5,-422.15,-0.06,17098.26,2.24,-9851.74,-1.29,4159454.8,83.19
226,Entry long,2013-10-21 13:15,PYR1-2L,10878.25,2,21756.5,-422.15,-0.06,17098.26,2.24,-9851.74,-1.29,4159454.8,83.19
227,Exit long,2013-10-25 09:15,EXIT - Basso Stop,10883.1,1,10932.15,-2098.52,-0.55,6661.69,1.74,-6512.31,-1.70,4157547.5,83.15
227,Entry long,2013-10-22 10:15,PYR2-1L,10932.15,1,10932.15,-2098.52,-0.55,6661.69,1.74,-6512.31,-1.70,4157547.5,83.15
228,Exit long,2013-10-25 09:15,EXIT - Basso Stop,10883.1,1,11089.2,-7598.01,-1.96,1162.19,0.30,-10316.06,-2.66,4150143.5,83.00
228,Entry long,2013-10-24 10:15,PYR3-1L,11089.2,1,11089.2,-7598.01,-1.96,1162.19,0.30,-10316.06,-2.66,4150143.5,83.00
229,Exit long,2013-10-31 09:15,EXIT - Basso Stop,11197.75,8,89898.4,-14214.91,-0.45,55462.78,1.76,-18695.22,-0.59,4130800.8,82.62
229,Entry long,2013-10-29 14:15,EOD-ENTRY-26L,11237.3,8,89898.4,-14214.91,-0.45,55462.78,1.76,-18695.22,-0.59,4130800.8,82.62
230,Exit long,2013-11-06 11:15,EXIT - Basso Stop,11473.95,18,202271.4,141935.45,2.00,373011.25,5.27,-411653.75,-5.81,4274476,85.49
230,Entry long,2013-10-29 14:15,EOD-ENTRY-26L,11237.3,18,202271.4,141935.45,2.00,373011.25,5.27,-411653.75,-5.81,4274476,85.49
231,Exit long,2013-11-06 11:15,EXIT - Basso Stop,11473.95,8,90750.4,33247.52,1.05,135947.88,4.28,-212792.12,-6.70,4309311.5,86.19
231,Entry long,2013-10-30 10:15,PYR1-8L,11343.8,8,90750.4,33247.52,1.05,135947.88,4.28,-212792.12,-6.70,4309311.5,86.19
232,Exit long,2013-11-06 11:15,EXIT - Basso Stop,11473.95,8,91242,16032.91,0.50,118733.27,3.72,-230006.73,-7.20,4326941.5,86.54
232,Entry long,2013-10-31 13:15,PYR2-8L,11405.25,8,91242,16032.91,0.50,118733.27,3.72,-230006.73,-7.20,4326941.5,86.54
233,Exit long,2013-11-06 11:15,EXIT - Basso Stop,11473.95,1,11614.85,-5335.55,-1.31,7501.99,1.84,-6498.01,-1.60,4321809,86.44
233,Entry long,2013-11-01 09:15,PYR3-1L,11614.85,1,11614.85,-5335.55,-1.31,7501.99,1.84,-6498.01,-1.60,4321809,86.44
234,Exit long,2013-11-26 12:15,EXIT - Basso Stop,11021.7,26,289030.3,-96386.41,-0.95,33116.47,0.33,-108161.03,-1.07,4225422.5,84.51
234,Entry long,2013-11-25 14:15,EOD-ENTRY-26L,11116.55,26,289030.3,-96386.41,-0.95,33116.47,0.33,-108161.03,-1.07,4225422.5,84.51
235,Exit long,2013-12-04 09:15,EXIT - Basso Stop,11224.5,34,383528.5,-79732.83,-0.59,173870.75,1.29,-109944.25,-0.82,4145689.8,82.91
235,Entry long,2013-11-29 12:15,ENTRY-34L,11280.25,34,383528.5,-79732.83,-0.59,173870.75,1.29,-109944.25,-0.82,4145689.8,82.91
236,Exit long,2013-12-09 15:15,EXIT - Basso Stop,12060.75,2,23353.3,26056.19,3.19,46711.82,5.71,-2274.18,-0.28,4164763.2,83.30
236,Entry long,2013-12-05 09:15,ENTRY-20L,11676.65,2,23353.3,26056.19,3.19,46711.82,5.71,-2274.18,-0.28,4164763.2,83.30
237,Exit long,2013-12-10 09:15,EXIT - Basso Stop,12008.75,18,210179.7,201762.1,2.74,420406.34,5.71,-20467.64,-0.28,4370203.5,87.40
237,Entry long,2013-12-05 09:15,ENTRY-20L,11676.65,18,210179.7,201762.1,2.74,420406.34,5.71,-20467.64,-0.28,4370203.5,87.40
238,Exit long,2013-12-10 09:15,EXIT - Basso Stop,12008.75,2,23445.6,19185.9,2.34,43479.7,5.30,-5506.3,-0.67,4389799.5,87.80
238,Entry long,2013-12-05 14:15,PYR1-10L,11722.8,2,23445.6,19185.9,2.34,43479.7,5.30,-5506.3,-0.67,4389799.5,87.80
239,Exit long,2013-12-10 09:15,EXIT - Basso Stop,12008.75,8,93782.4,76743.59,2.34,173918.81,5.30,-22025.19,-0.67,4468184.5,89.36
239,Entry long,2013-12-05 14:15,PYR1-10L,11722.8,8,93782.4,76743.59,2.34,173918.81,5.30,-22025.19,-0.67,4468184.5,89.36
240,Exit long,2013-12-10 09:15,EXIT - Basso Stop,12008.75,2,23602,13709.16,1.66,38002.96,4.60,-549.53,-0.07,4482306.5,89.65
240,Entry long,2013-12-06 14:15,PYR2-4L,11801,2,23602,13709.16,1.66,38002.96,4.60,-549.53,-0.07,4482306.5,89.65
241,Exit long,2013-12-10 09:15,EXIT - Basso Stop,12008.75,2,23602,13709.16,1.66,38002.96,4.60,-549.53,-0.07,4496429,89.93
241,Entry long,2013-12-06 14:15,PYR2-4L,11801,2,23602,13709.16,1.66,38002.96,4.60,-549.53,-0.07,4496429,89.93
242,Exit long,2013-12-10 09:15,EXIT - Basso Stop,12008.75,2,24400.6,-14255.82,-1.67,1287.99,0.15,-15708.01,-1.84,4482600,89.65
242,Entry long,2013-12-09 09:15,PYR3-2L,12200.3,2,24400.6,-14255.82,-1.67,1287.99,0.15,-15708.01,-1.84,4482600,89.65
243,Exit long,2013-12-30 11:15,EXIT - Basso Stop,11479.65,32,370761.6,-132364.94,-1.02,61327.67,0.47,-156904.33,-1.21,4350235,87.00
243,Entry long,2013-12-27 09:15,ENTRY-32L,11586.3,32,370761.6,-132364.94,-1.02,61327.67,0.47,-156904.33,-1.21,4350235,87.00
244,Exit long,2014-01-02 13:15,EXIT - Basso Stop,11360.3,28,326130,-292729.8,-2.56,23594.73,0.21,-351157.28,-3.07,4057505.2,81.15
244,Entry long,2014-01-02 09:15,ENTRY-28L,11647.5,28,326130,-292729.8,-2.56,23594.73,0.21,-351157.28,-3.07,4057505.2,81.15
245,Exit long,2014-02-20 09:15,EXIT - Basso Stop,10500.45,33,349214.25,-106654.26,-0.87,65210,0.53,-139918,-1.14,3950851,79.02
245,Entry long,2014-02-18 11:15,ENTRY-33L,10582.25,33,349214.25,-106654.26,-0.87,65210,0.53,-139918,-1.14,3950851,79.02
246,Exit long,2014-03-14 09:15,EXIT - Basso Stop,12057.2,26,282683.7,1067689.5,10.79,1366468.5,13.80,-18005.46,-0.18,5016596.5,100.33
246,Entry long,2014-03-04 11:15,ENTRY-26L,10872.45,26,282683.7,1067689.5,10.79,1366468.5,13.80,-18005.46,-0.18,5016596.5,100.33
247,Exit long,2014-03-14 09:15,EXIT - Basso Stop,12057.2,7,76735.75,265442.88,9.88,345883.38,12.87,-13899.13,-0.52,5283382,105.67
247,Entry long,2014-03-04 14:15,PYR1-7L,10962.25,7,76735.75,265442.88,9.88,345883.38,12.87,-13899.13,-0.52,5283382,105.67
248,Exit long,2014-03-14 09:15,EXIT - Basso Stop,12057.2,1,11133.25,31932.42,8.19,43423.92,11.14,-1463.58,-0.38,5315509.5,106.31
248,Entry long,2014-03-05 14:15,PYR2-1L,11133.25,1,11133.25,31932.42,8.19,43423.92,11.14,-1463.58,-0.38,5315509.5,106.31
249,Exit long,2014-03-14 09:15,EXIT - Basso Stop,12057.2,2,23232.2,30048.43,3.69,53031.44,6.52,-424.06,-0.05,5345964.5,106.92
249,Entry long,2014-03-07 09:15,PYR3-2L,11616.1,2,23232.2,30048.43,3.69,53031.44,6.52,-424.06,-0.05,5345964.5,106.92
250,Exit long,2014-04-10 15:15,EXIT - Basso Stop,12949.75,1,12912.4,854.66,0.19,7824.03,1.73,-414.97,-0.09,5338213,106.76
250,Entry long,2014-04-09 13:15,ENTRY-29L,12912.4,1,12912.4,854.66,0.19,7824.03,1.73,-414.97,-0.09,5338213,106.76
251,Exit long,2014-04-11 10:15,EXIT - Basso Stop,12942.75,28,361547.2,17073.98,0.13,219072.92,1.73,-72379.08,-0.57,5361614,107.23
251,Entry long,2014-04-09 13:15,ENTRY-29L,12912.4,28,361547.2,17073.98,0.13,219072.92,1.73,-72379.08,-0.57,5361614,107.23
252,Exit long,2014-04-11 10:15,EXIT - Basso Stop,12942.75,1,13012.4,-2891.96,-0.63,4322.28,0.95,-6086.72,-1.34,5358949.5,107.18
252,Entry long,2014-04-09 14:15,PYR1-9L,13012.4,1,13012.4,-2891.96,-0.63,4322.28,0.95,-6086.72,-1.34,5358949.5,107.18
253,Exit long,2014-04-11 10:15,EXIT - Basso Stop,12942.75,8,104099.2,-23135.72,-0.63,34578.27,0.95,-48693.73,-1.34,5337636,106.75
253,Entry long,2014-04-09 14:15,PYR1-9L,13012.4,8,104099.2,-23135.72,-0.63,34578.27,0.95,-48693.73,-1.34,5337636,106.75
254,Exit long,2014-04-11 10:15,EXIT - Basso Stop,12942.75,1,13113.35,-6426.98,-1.40,502.02,0.11,-9621.73,-2.10,5331438.5,106.63
254,Entry long,2014-04-10 11:15,PYR2-1L,13113.35,1,13113.35,-6426.98,-1.40,502.02,0.11,-9621.73,-2.10,5331438.5,106.63
255,Exit long,2014-04-25 12:15,EXIT - Basso Stop,13122.1,38,490171.5,279086.3,1.63,562856.5,3.28,-46150.5,-0.27,5610059.5,112.20
255,Entry long,2014-04-21 09:15,ENTRY-38L,12899.25,38,490171.5,279086.3,1.63,562856.5,3.28,-46150.5,-0.27,5610059.5,112.20
256,Exit long,2014-04-25 12:15,EXIT - Basso Stop,13122.1,2,26567.8,-12250.21,-1.32,214.06,0.02,-14380.94,-1.55,5598274.5,111.97
256,Entry long,2014-04-25 09:15,PYR1-2L,13283.9,2,26567.8,-12250.21,-1.32,214.06,0.02,-14380.94,-1.55,5598274.5,111.97
257,Exit long,2014-05-16 13:15,EXIT - Basso Stop,15092.95,33,440262.9,2006735,13.02,3059455.8,19.84,-31151.1,-0.20,7603114.5,152.06
257,Entry long,2014-05-09 10:15,ENTRY-33L,13341.3,33,440262.9,2006735,13.02,3059455.8,19.84,-31151.1,-0.20,7603114.5,152.06
258,Exit long,2014-05-16 13:15,EXIT - Basso Stop,15092.95,6,80910.6,334647.8,11.81,526051.56,18.57,-3463.44,-0.12,7939178,158.78
258,Entry long,2014-05-09 11:15,PYR1-6L,13485.1,6,80910.6,334647.8,11.81,526051.56,18.57,-3463.44,-0.12,7939178,158.78
259,Exit long,2014-05-16 13:15,EXIT - Basso Stop,15092.95,1,13545.25,53668.33,11.31,85568.96,18.04,-692.04,-0.15,7993083.5,159.86
259,Entry long,2014-05-09 12:15,PYR2-1L,13545.25,1,13545.25,53668.33,11.31,85568.96,18.04,-692.04,-0.15,7993083.5,159.86
260,Exit long,2014-05-16 13:15,EXIT - Basso Stop,15092.95,1,13822.25,43968.48,9.08,75869.11,15.67,-495.64,-0.10,8037294,160.75
260,Entry long,2014-05-09 14:15,PYR3-1L,13822.25,1,13822.25,43968.48,9.08,75869.11,15.67,-495.64,-0.10,8037294,160.75
261,Exit long,2014-06-03 13:15,EXIT - Basso Stop,15163.4,27,413025.75,-140880.9,-0.97,80420.8,0.56,-183234.2,-1.27,7896413,157.93
261,Entry long,2014-06-02 14:15,EOD-ENTRY-27L,15297.25,27,413025.75,-140880.9,-0.97,80420.8,0.56,-183234.2,-1.27,7896413,157.93
262,Exit long,2014-06-26 11:15,EXIT - Basso Stop,15191.1,25,383737.5,-151961.52,-1.13,23472.09,0.17,-171652.9,-1.28,7744451.5,154.89
262,Entry long,2014-06-24 09:15,ENTRY-25L,15349.5,25,383737.5,-151961.52,-1.13,23472.09,0.17,-171652.9,-1.28,7744451.5,154.89
263,Exit long,2014-07-04 11:15,EXIT - Basso Stop,15442.85,30,461164.5,58057.13,0.36,293122.12,1.82,-42405.38,-0.26,7797638,155.95
263,Entry long,2014-06-30 09:15,ENTRY-30L,15372.15,30,461164.5,58057.13,0.36,293122.12,1.82,-42405.38,-0.26,7797638,155.95
264,Exit long,2014-07-04 11:15,EXIT - Basso Stop,15442.85,15,231513.75,-3590.24,-0.04,113942.26,1.41,-20116.49,-0.25,7798099,155.96
264,Entry long,2014-07-01 12:15,PYR1-15L,15434.25,15,231513.75,-3590.24,-0.04,113942.26,1.41,-20116.49,-0.25,7798099,155.96
265,Exit long,2014-07-04 11:15,EXIT - Basso Stop,15442.85,3,46809.3,-18456.16,-1.13,5050.34,0.31,-17944.66,-1.09,7780462,155.61
265,Entry long,2014-07-02 09:15,PYR2-3L,15603.1,3,46809.3,-18456.16,-1.13,5050.34,0.31,-17944.66,-1.09,7780462,155.61
266,Exit long,2014-07-21 14:15,EXIT - Basso Stop,15407.8,2,30360.5,14857.92,1.40,27300.69,2.57,-5385.81,-0.51,7782809.5,155.66
266,Entry long,2014-07-16 13:15,ENTRY-40L,15180.25,2,30360.5,14857.92,1.40,27300.69,2.57,-5385.81,-0.51,7782809.5,155.66
267,Exit long,2014-07-22 13:15,EXIT - Basso Stop,15366.15,38,576849.5,226933.64,1.12,518713.12,2.57,-102330.37,-0.51,8019838,160.40
267,Entry long,2014-07-16 13:15,ENTRY-40L,15180.25,38,576849.5,226933.64,1.12,518713.12,2.57,-102330.37,-0.51,8019838,160.40
268,Exit long,2014-07-22 13:15,EXIT - Basso Stop,15366.15,2,30563.3,4842.33,0.45,20199.14,1.89,-12487.36,-1.17,8025215.5,160.50
268,Entry long,2014-07-16 14:15,PYR1-7L,15281.65,2,30563.3,4842.33,0.45,20199.14,1.89,-12487.36,-1.17,8025215.5,160.50
269,Exit long,2014-07-22 13:15,EXIT - Basso Stop,15366.15,5,76408.25,12105.82,0.45,50497.86,1.89,-31218.39,-1.17,8038658.5,160.77
269,Entry long,2014-07-16 14:15,PYR1-7L,15281.65,5,76408.25,12105.82,0.45,50497.86,1.89,-31218.39,-1.17,8038658.5,160.77
270,Exit long,2014-07-22 13:15,EXIT - Basso Stop,15366.15,2,31066.5,-12778.48,-1.17,0,0.00,-15114.16,-1.39,8026423.5,160.53
270,Entry long,2014-07-21 11:15,PYR2-2L,15533.25,2,31066.5,-12778.48,-1.17,0,0.00,-15114.16,-1.39,8026423.5,160.53
271,Exit long,2014-08-25 14:15,EXIT - Basso Stop,15674.75,47,721565.15,504663.62,2.00,1009822.4,4.00,-29324.14,-0.12,8529991,170.60
271,Entry long,2014-08-18 12:15,ENTRY-47L,15352.45,47,721565.15,504663.62,2.00,1009822.4,4.00,-29324.14,-0.12,8529991,170.60
272,Exit long,2014-08-25 14:15,EXIT - Basso Stop,15674.75,1,15426.8,8133.97,1.51,18882.03,3.50,-1172.97,-0.22,8538395,170.77
272,Entry long,2014-08-18 13:15,PYR1-1L,15426.8,1,15426.8,8133.97,1.51,18882.03,3.50,-1172.97,-0.22,8538395,170.77
273,Exit long,2014-08-25 14:15,EXIT - Basso Stop,15674.75,1,15506.35,5348.33,0.98,16096.39,2.96,-2243.61,-0.41,8544015,170.88
273,Entry long,2014-08-19 09:15,PYR2-1L,15506.35,1,15506.35,5348.33,0.98,16096.39,2.96,-2243.61,-0.41,8544015,170.88
274,Exit long,2014-08-25 14:15,EXIT - Basso Stop,15674.75,2,31690.5,-13038.2,-1.17,8457.92,0.76,-14922.08,-1.34,8531531,170.63
274,Entry long,2014-08-22 10:15,PYR3-2L,15845.25,2,31690.5,-13038.2,-1.17,8457.92,0.76,-14922.08,-1.34,8531531,170.63
275,Exit long,2014-09-04 09:15,EXIT - Basso Stop,16085.7,1,15984.25,2989.53,0.53,10594.78,1.89,-953.47,-0.17,8520524,170.41
275,Entry long,2014-09-01 09:15,ENTRY-39L,15984.25,1,15984.25,2989.53,0.53,10594.78,1.89,-953.47,-0.17,8520524,170.41
276,Exit long,2014-09-04 10:15,EXIT - Basso Stop,16043.75,38,607401.5,57836.38,0.27,402601.47,1.89,-36232.03,-0.17,8588990,171.78
276,Entry long,2014-09-01 09:15,ENTRY-39L,15984.25,38,607401.5,57836.38,0.27,402601.47,1.89,-36232.03,-0.17,8588990,171.78
277,Exit long,2014-09-04 10:15,EXIT - Basso Stop,16043.75,1,16022.05,198.35,0.04,9271.11,1.65,-945.39,-0.17,8589469,171.79
277,Entry long,2014-09-01 11:15,PYR1-11L,16022.05,1,16022.05,198.35,0.04,9271.11,1.65,-945.39,-0.17,8589469,171.79
278,Exit long,2014-09-04 10:15,EXIT - Basso Stop,16043.75,10,160220.5,1983.49,0.04,92711.14,1.65,-9453.86,-0.17,8594256,171.89
278,Entry long,2014-09-01 11:15,PYR1-11L,16022.05,10,160220.5,1983.49,0.04,92711.14,1.65,-9453.86,-0.17,8594256,171.89
279,Exit long,2014-09-04 10:15,EXIT - Basso Stop,16043.75,1,16161.9,-4698.85,-0.83,4373.92,0.77,-5065.58,-0.90,8589840,171.80
